FromNodeId,ToNodeId,Weight
19.0,93.0,-786.0
23.0,93.0,-651.0
26.0,93.0,-290.0
27.0,93.0,-682.0
45.0,93.0,-609.0
46.0,93.0,-721.0
53.0,93.0,-274.0
68.0,93.0,-681.0
74.0,93.0,-389.0
82.0,93.0,-736.0
94.0,93.0,-369.0
95.0,93.0,-1622.0
100.0,93.0,-291.0
102.0,93.0,-1023.0
115.0,93.0,-654.0
122.0,93.0,-24.0
133.0,93.0,-288.0
136.0,93.0,-847.0
176.0,93.0,-436.0
178.0,93.0,-493.0
193.0,93.0,-826.0
200.0,93.0,-439.0
204.0,93.0,-1750.0
219.0,93.0,-1031.0
230.0,93.0,-238.0
239.0,93.0,-1036.0
246.0,93.0,-236.0
266.0,93.0,-781.0
268.0,93.0,-736.0
269.0,93.0,-548.0
273.0,93.0,-196.0
278.0,93.0,-164.0
290.0,93.0,-1474.0
294.0,93.0,-555.0
305.0,93.0,-1478.0
306.0,93.0,-642.0
308.0,93.0,-750.0
313.0,93.0,-492.0
323.0,93.0,-710.0
324.0,93.0,-274.0
326.0,93.0,-735.0
331.0,93.0,-397.0
342.0,93.0,-1059.0
345.0,93.0,-292.0
348.0,93.0,-195.0
350.0,93.0,-805.0
360.0,93.0,-102.0
364.0,93.0,-460.0
366.0,93.0,-735.0
367.0,93.0,-285.0
368.0,93.0,-85.0
370.0,93.0,-365.0
372.0,93.0,-252.0
383.0,93.0,-477.0
402.0,93.0,-420.0
408.0,93.0,-1187.0
419.0,93.0,-705.0
434.0,93.0,-505.0
1.0,94.0,-279.0
2.0,94.0,-47.0
3.0,94.0,-304.0
4.0,94.0,-230.0
5.0,94.0,-231.0
6.0,94.0,-285.0
7.0,94.0,-95.0
8.0,94.0,-159.0
9.0,94.0,-285.0
10.0,94.0,-250.0
11.0,94.0,-285.0
12.0,94.0,-315.0
13.0,94.0,-60.0
14.0,94.0,-374.0
15.0,94.0,-218.0
16.0,94.0,-249.0
17.0,94.0,-204.0
18.0,94.0,-278.0
19.0,94.0,-126.0
20.0,94.0,-455.0
21.0,94.0,-266.0
22.0,94.0,-365.0
23.0,94.0,-50.0
26.0,94.0,-260.0
27.0,94.0,-191.0
28.0,94.0,-354.0
29.0,94.0,-378.0
30.0,94.0,-1074.0
32.0,94.0,-81.0
33.0,94.0,-148.0
34.0,94.0,-348.0
35.0,94.0,-364.0
36.0,94.0,-284.0
37.0,94.0,-470.0
38.0,94.0,-245.0
39.0,94.0,-303.0
40.0,94.0,-117.0
41.0,94.0,-249.0
43.0,94.0,-261.0
44.0,94.0,-383.0
45.0,94.0,-258.0
46.0,94.0,-243.0
47.0,94.0,-264.0
48.0,94.0,-360.0
49.0,94.0,-244.0
50.0,94.0,-165.0
51.0,94.0,-236.0
52.0,94.0,-189.0
53.0,94.0,-176.0
54.0,94.0,-217.0
55.0,94.0,-321.0
56.0,94.0,-283.0
59.0,94.0,-200.0
60.0,94.0,-216.0
62.0,94.0,-286.0
63.0,94.0,-119.0
64.0,94.0,-285.0
65.0,94.0,-123.0
66.0,94.0,-168.0
67.0,94.0,-262.0
68.0,94.0,-164.0
69.0,94.0,-276.0
71.0,94.0,-130.0
72.0,94.0,-204.0
74.0,94.0,-134.0
75.0,94.0,-325.0
76.0,94.0,-142.0
77.0,94.0,-303.0
78.0,94.0,-165.0
80.0,94.0,-283.0
81.0,94.0,-63.0
82.0,94.0,-100.0
83.0,94.0,-195.0
84.0,94.0,-163.0
85.0,94.0,-221.0
86.0,94.0,-157.0
89.0,94.0,-509.0
90.0,94.0,-77.0
91.0,94.0,-244.0
93.0,94.0,-352.0
95.0,94.0,-146.0
96.0,94.0,-284.0
97.0,94.0,-228.0
99.0,94.0,-228.0
100.0,94.0,-102.0
101.0,94.0,-112.0
102.0,94.0,-166.0
103.0,94.0,-344.0
104.0,94.0,-304.0
105.0,94.0,-544.0
107.0,94.0,-237.0
108.0,94.0,-288.0
109.0,94.0,-260.0
110.0,94.0,-246.0
111.0,94.0,-249.0
112.0,94.0,-263.0
114.0,94.0,-334.0
115.0,94.0,-90.0
116.0,94.0,-253.0
117.0,94.0,-308.0
119.0,94.0,-274.0
120.0,94.0,-267.0
121.0,94.0,-316.0
122.0,94.0,-307.0
123.0,94.0,-118.0
124.0,94.0,-499.0
125.0,94.0,-276.0
126.0,94.0,-255.0
127.0,94.0,-65.0
128.0,94.0,-274.0
129.0,94.0,-266.0
130.0,94.0,-245.0
131.0,94.0,-293.0
133.0,94.0,-181.0
134.0,94.0,-301.0
136.0,94.0,-185.0
137.0,94.0,-204.0
139.0,94.0,-174.0
140.0,94.0,-57.0
142.0,94.0,-124.0
143.0,94.0,-145.0
144.0,94.0,-266.0
147.0,94.0,-230.0
149.0,94.0,-227.0
150.0,94.0,-311.0
152.0,94.0,-224.0
153.0,94.0,-157.0
156.0,94.0,-276.0
157.0,94.0,-223.0
158.0,94.0,-264.0
159.0,94.0,-171.0
160.0,94.0,-219.0
161.0,94.0,-279.0
162.0,94.0,-155.0
163.0,94.0,-96.0
164.0,94.0,-231.0
165.0,94.0,-293.0
167.0,94.0,-282.0
168.0,94.0,-130.0
169.0,94.0,-290.0
170.0,94.0,-223.0
171.0,94.0,-215.0
172.0,94.0,-264.0
173.0,94.0,-284.0
174.0,94.0,-580.0
175.0,94.0,-284.0
176.0,94.0,-440.0
177.0,94.0,-545.0
178.0,94.0,-55.0
179.0,94.0,-304.0
180.0,94.0,-116.0
181.0,94.0,-376.0
182.0,94.0,-258.0
184.0,94.0,-135.0
185.0,94.0,-318.0
186.0,94.0,-300.0
187.0,94.0,-224.0
188.0,94.0,-280.0
189.0,94.0,-349.0
190.0,94.0,-86.0
191.0,94.0,-237.0
192.0,94.0,-263.0
193.0,94.0,-159.0
194.0,94.0,-278.0
195.0,94.0,-344.0
196.0,94.0,-405.0
197.0,94.0,-288.0
199.0,94.0,-401.0
200.0,94.0,-427.0
201.0,94.0,-230.0
202.0,94.0,-286.0
204.0,94.0,-90.0
205.0,94.0,-560.0
206.0,94.0,-264.0
208.0,94.0,-469.0
209.0,94.0,-437.0
210.0,94.0,-282.0
211.0,94.0,-47.0
213.0,94.0,-297.0
214.0,94.0,-225.0
216.0,94.0,-400.0
217.0,94.0,-137.0
218.0,94.0,-504.0
219.0,94.0,-519.0
220.0,94.0,-913.0
221.0,94.0,-249.0
222.0,94.0,-115.0
223.0,94.0,-148.0
224.0,94.0,-249.0
225.0,94.0,-615.0
226.0,94.0,-400.0
227.0,94.0,-263.0
228.0,94.0,-189.0
229.0,94.0,-77.0
230.0,94.0,-144.0
231.0,94.0,-330.0
232.0,94.0,-209.0
233.0,94.0,-55.0
234.0,94.0,-371.0
236.0,94.0,-273.0
237.0,94.0,-135.0
239.0,94.0,-540.0
240.0,94.0,-399.0
241.0,94.0,-60.0
243.0,94.0,-269.0
244.0,94.0,-319.0
245.0,94.0,-60.0
246.0,94.0,-168.0
247.0,94.0,-127.0
248.0,94.0,-55.0
249.0,94.0,-261.0
250.0,94.0,-266.0
251.0,94.0,-136.0
252.0,94.0,-310.0
253.0,94.0,-190.0
254.0,94.0,-285.0
255.0,94.0,-221.0
256.0,94.0,-260.0
257.0,94.0,-256.0
258.0,94.0,-379.0
259.0,94.0,-92.0
260.0,94.0,-224.0
261.0,94.0,-299.0
263.0,94.0,-270.0
264.0,94.0,-89.0
266.0,94.0,-180.0
267.0,94.0,-60.0
268.0,94.0,-140.0
269.0,94.0,-144.0
270.0,94.0,-301.0
271.0,94.0,-266.0
272.0,94.0,-101.0
273.0,94.0,-279.0
274.0,94.0,-123.0
276.0,94.0,-159.0
278.0,94.0,-272.0
279.0,94.0,-205.0
281.0,94.0,-210.0
282.0,94.0,-273.0
283.0,94.0,-411.0
284.0,94.0,-195.0
285.0,94.0,-235.0
286.0,94.0,-264.0
288.0,94.0,-346.0
289.0,94.0,-320.0
290.0,94.0,-116.0
291.0,94.0,-282.0
292.0,94.0,-332.0
293.0,94.0,-80.0
294.0,94.0,-218.0
295.0,94.0,-315.0
296.0,94.0,-281.0
297.0,94.0,-992.0
298.0,94.0,-196.0
300.0,94.0,-391.0
301.0,94.0,-239.0
302.0,94.0,-201.0
303.0,94.0,-470.0
304.0,94.0,-50.0
305.0,94.0,-109.0
306.0,94.0,-168.0
307.0,94.0,-170.0
308.0,94.0,-165.0
310.0,94.0,-219.0
311.0,94.0,-278.0
312.0,94.0,-193.0
313.0,94.0,-163.0
314.0,94.0,-228.0
315.0,94.0,-303.0
316.0,94.0,-288.0
317.0,94.0,-324.0
318.0,94.0,-488.0
319.0,94.0,-114.0
321.0,94.0,-119.0
322.0,94.0,-631.0
323.0,94.0,-207.0
324.0,94.0,-125.0
325.0,94.0,-255.0
326.0,94.0,-170.0
327.0,94.0,-1266.0
328.0,94.0,-248.0
330.0,94.0,-326.0
331.0,94.0,-209.0
333.0,94.0,-428.0
336.0,94.0,-315.0
337.0,94.0,-195.0
338.0,94.0,-436.0
341.0,94.0,-223.0
342.0,94.0,-176.0
344.0,94.0,-232.0
345.0,94.0,-344.0
346.0,94.0,-289.0
348.0,94.0,-188.0
349.0,94.0,-240.0
350.0,94.0,-190.0
351.0,94.0,-244.0
352.0,94.0,-275.0
354.0,94.0,-249.0
355.0,94.0,-199.0
356.0,94.0,-239.0
357.0,94.0,-403.0
359.0,94.0,-1501.0
360.0,94.0,-183.0
361.0,94.0,-267.0
362.0,94.0,-215.0
363.0,94.0,-313.0
364.0,94.0,-143.0
365.0,94.0,-56.0
366.0,94.0,-55.0
367.0,94.0,-170.0
368.0,94.0,-192.0
369.0,94.0,-196.0
370.0,94.0,-260.0
372.0,94.0,-174.0
373.0,94.0,-274.0
374.0,94.0,-302.0
375.0,94.0,-1471.0
376.0,94.0,-266.0
379.0,94.0,-346.0
381.0,94.0,-156.0
382.0,94.0,-224.0
383.0,94.0,-215.0
385.0,94.0,-302.0
386.0,94.0,-584.0
388.0,94.0,-54.0
389.0,94.0,-295.0
390.0,94.0,-249.0
391.0,94.0,-464.0
393.0,94.0,-223.0
394.0,94.0,-275.0
395.0,94.0,-206.0
396.0,94.0,-75.0
398.0,94.0,-231.0
399.0,94.0,-270.0
402.0,94.0,-100.0
403.0,94.0,-275.0
404.0,94.0,-209.0
406.0,94.0,-209.0
407.0,94.0,-228.0
408.0,94.0,-158.0
409.0,94.0,-214.0
411.0,94.0,-54.0
412.0,94.0,-342.0
415.0,94.0,-275.0
417.0,94.0,-253.0
418.0,94.0,-261.0
419.0,94.0,-125.0
420.0,94.0,-55.0
421.0,94.0,-164.0
422.0,94.0,-253.0
423.0,94.0,-51.0
424.0,94.0,-219.0
426.0,94.0,-599.0
427.0,94.0,-256.0
430.0,94.0,-168.0
432.0,94.0,-49.0
433.0,94.0,-405.0
434.0,94.0,-183.0
435.0,94.0,-279.0
436.0,94.0,-430.0
437.0,94.0,-271.0
438.0,94.0,-230.0
439.0,94.0,-369.0
440.0,94.0,-179.0
441.0,94.0,-297.0
443.0,94.0,-50.0
444.0,94.0,-69.0
445.0,94.0,-303.0
447.0,94.0,-324.0
448.0,94.0,-365.0
449.0,94.0,-267.0
450.0,94.0,-350.0
452.0,94.0,-305.0
453.0,94.0,-358.0
455.0,94.0,-238.0
1.0,95.0,-370.0
2.0,95.0,-255.0
3.0,95.0,-163.0
4.0,95.0,-330.0
5.0,95.0,-174.0
6.0,95.0,-187.0
7.0,95.0,-255.0
8.0,95.0,-244.0
9.0,95.0,-182.0
10.0,95.0,-476.0
11.0,95.0,-257.0
12.0,95.0,-204.0
13.0,95.0,-257.0
14.0,95.0,-530.0
15.0,95.0,-163.0
16.0,95.0,-192.0
18.0,95.0,-177.0
19.0,95.0,-87.0
20.0,95.0,-197.0
21.0,95.0,-207.0
23.0,95.0,-225.0
26.0,95.0,-408.0
27.0,95.0,-85.0
28.0,95.0,-267.0
32.0,95.0,-257.0
33.0,95.0,-318.0
36.0,95.0,-305.0
38.0,95.0,-365.0
39.0,95.0,-187.0
40.0,95.0,-180.0
41.0,95.0,-244.0
43.0,95.0,-146.0
45.0,95.0,-343.0
46.0,95.0,-213.0
47.0,95.0,-420.0
49.0,95.0,-281.0
50.0,95.0,-268.0
51.0,95.0,-256.0
52.0,95.0,-148.0
53.0,95.0,-417.0
54.0,95.0,-183.0
55.0,95.0,-215.0
59.0,95.0,-165.0
60.0,95.0,-430.0
63.0,95.0,-173.0
64.0,95.0,-511.0
65.0,95.0,-150.0
66.0,95.0,-187.0
67.0,95.0,-148.0
68.0,95.0,-85.0
69.0,95.0,-168.0
71.0,95.0,-164.0
72.0,95.0,-268.0
74.0,95.0,-63.0
75.0,95.0,-783.0
76.0,95.0,-37.0
78.0,95.0,-52.0
81.0,95.0,-233.0
82.0,95.0,-261.0
83.0,95.0,-307.0
84.0,95.0,-163.0
85.0,95.0,-180.0
87.0,95.0,-211.0
90.0,95.0,-288.0
91.0,95.0,-313.0
93.0,95.0,-582.0
94.0,95.0,-132.0
96.0,95.0,-221.0
99.0,95.0,-288.0
100.0,95.0,-160.0
101.0,95.0,-252.0
102.0,95.0,-65.0
103.0,95.0,-478.0
104.0,95.0,-360.0
106.0,95.0,-435.0
107.0,95.0,-178.0
109.0,95.0,-189.0
110.0,95.0,-215.0
112.0,95.0,-280.0
115.0,95.0,-305.0
117.0,95.0,-192.0
119.0,95.0,-166.0
120.0,95.0,-225.0
121.0,95.0,-551.0
122.0,95.0,-594.0
123.0,95.0,-138.0
125.0,95.0,-205.0
126.0,95.0,-315.0
127.0,95.0,-185.0
128.0,95.0,-218.0
129.0,95.0,-158.0
130.0,95.0,-184.0
133.0,95.0,-380.0
134.0,95.0,-332.0
136.0,95.0,-234.0
137.0,95.0,-172.0
139.0,95.0,-238.0
140.0,95.0,-288.0
142.0,95.0,-240.0
144.0,95.0,-207.0
145.0,95.0,-315.0
147.0,95.0,-335.0
150.0,95.0,-318.0
152.0,95.0,-441.0
153.0,95.0,-153.0
156.0,95.0,-408.0
157.0,95.0,-162.0
159.0,95.0,-158.0
161.0,95.0,-201.0
162.0,95.0,-170.0
163.0,95.0,-202.0
167.0,95.0,-253.0
168.0,95.0,-268.0
169.0,95.0,-174.0
170.0,95.0,-193.0
172.0,95.0,-470.0
173.0,95.0,-310.0
175.0,95.0,-216.0
176.0,95.0,-608.0
178.0,95.0,-148.0
179.0,95.0,-200.0
180.0,95.0,-182.0
181.0,95.0,-292.0
182.0,95.0,-485.0
184.0,95.0,-132.0
185.0,95.0,-365.0
187.0,95.0,-190.0
188.0,95.0,-225.0
189.0,95.0,-201.0
190.0,95.0,-205.0
191.0,95.0,-262.0
192.0,95.0,-520.0
193.0,95.0,-197.0
194.0,95.0,-201.0
195.0,95.0,-366.0
198.0,95.0,-213.0
200.0,95.0,-719.0
201.0,95.0,-157.0
202.0,95.0,-490.0
204.0,95.0,-184.0
210.0,95.0,-248.0
211.0,95.0,-257.0
214.0,95.0,-160.0
217.0,95.0,-158.0
219.0,95.0,-677.0
221.0,95.0,-154.0
222.0,95.0,-241.0
223.0,95.0,-237.0
227.0,95.0,-163.0
228.0,95.0,-283.0
229.0,95.0,-249.0
230.0,95.0,-323.0
231.0,95.0,-200.0
233.0,95.0,-229.0
234.0,95.0,-298.0
237.0,95.0,-138.0
238.0,95.0,-280.0
239.0,95.0,-1148.0
240.0,95.0,-198.0
241.0,95.0,-180.0
244.0,95.0,-294.0
245.0,95.0,-273.0
246.0,95.0,-330.0
247.0,95.0,-138.0
248.0,95.0,-253.0
249.0,95.0,-211.0
250.0,95.0,-207.0
251.0,95.0,-156.0
252.0,95.0,-208.0
254.0,95.0,-230.0
255.0,95.0,-170.0
256.0,95.0,-205.0
257.0,95.0,-282.0
259.0,95.0,-263.0
260.0,95.0,-301.0
261.0,95.0,-632.0
263.0,95.0,-241.0
264.0,95.0,-177.0
265.0,95.0,-221.0
266.0,95.0,-234.0
267.0,95.0,-268.0
268.0,95.0,-80.0
269.0,95.0,-115.0
270.0,95.0,-322.0
271.0,95.0,-420.0
272.0,95.0,-216.0
273.0,95.0,-623.0
274.0,95.0,-165.0
276.0,95.0,-218.0
278.0,95.0,-474.0
279.0,95.0,-219.0
285.0,95.0,-180.0
286.0,95.0,-179.0
288.0,95.0,-262.0
289.0,95.0,-274.0
290.0,95.0,-174.0
291.0,95.0,-221.0
292.0,95.0,-208.0
293.0,95.0,-215.0
294.0,95.0,-108.0
295.0,95.0,-188.0
296.0,95.0,-199.0
298.0,95.0,-179.0
301.0,95.0,-308.0
302.0,95.0,-361.0
304.0,95.0,-210.0
305.0,95.0,-195.0
306.0,95.0,-371.0
307.0,95.0,-333.0
308.0,95.0,-135.0
312.0,95.0,-179.0
313.0,95.0,-329.0
314.0,95.0,-216.0
317.0,95.0,-217.0
319.0,95.0,-207.0
321.0,95.0,-157.0
323.0,95.0,-94.0
324.0,95.0,-300.0
325.0,95.0,-417.0
326.0,95.0,-150.0
330.0,95.0,-223.0
331.0,95.0,-335.0
336.0,95.0,-198.0
337.0,95.0,-240.0
341.0,95.0,-150.0
342.0,95.0,-168.0
344.0,95.0,-275.0
345.0,95.0,-556.0
346.0,95.0,-706.0
348.0,95.0,-368.0
349.0,95.0,-185.0
350.0,95.0,-168.0
351.0,95.0,-315.0
352.0,95.0,-158.0
354.0,95.0,-184.0
355.0,95.0,-200.0
356.0,95.0,-310.0
360.0,95.0,-355.0
361.0,95.0,-159.0
363.0,95.0,-197.0
364.0,95.0,-275.0
365.0,95.0,-239.0
366.0,95.0,-240.0
367.0,95.0,-340.0
368.0,95.0,-384.0
369.0,95.0,-350.0
370.0,95.0,-639.0
372.0,95.0,-426.0
373.0,95.0,-317.0
376.0,95.0,-233.0
379.0,95.0,-295.0
381.0,95.0,-190.0
382.0,95.0,-297.0
383.0,95.0,-338.0
385.0,95.0,-216.0
388.0,95.0,-211.0
389.0,95.0,-230.0
390.0,95.0,-197.0
393.0,95.0,-150.0
394.0,95.0,-326.0
395.0,95.0,-158.0
396.0,95.0,-184.0
398.0,95.0,-305.0
402.0,95.0,-75.0
403.0,95.0,-201.0
406.0,95.0,-168.0
407.0,95.0,-192.0
408.0,95.0,-260.0
409.0,95.0,-254.0
411.0,95.0,-231.0
412.0,95.0,-285.0
415.0,95.0,-158.0
417.0,95.0,-179.0
418.0,95.0,-146.0
419.0,95.0,-295.0
420.0,95.0,-210.0
421.0,95.0,-239.0
423.0,95.0,-232.0
427.0,95.0,-207.0
430.0,95.0,-310.0
432.0,95.0,-226.0
434.0,95.0,-85.0
435.0,95.0,-340.0
437.0,95.0,-525.0
438.0,95.0,-175.0
440.0,95.0,-240.0
441.0,95.0,-194.0
443.0,95.0,-224.0
444.0,95.0,-216.0
445.0,95.0,-169.0
447.0,95.0,-246.0
448.0,95.0,-415.0
449.0,95.0,-201.0
452.0,95.0,-355.0
3.0,96.0,-270.0
6.0,96.0,-294.0
7.0,96.0,-354.0
8.0,96.0,-234.0
9.0,96.0,-250.0
12.0,96.0,-271.0
14.0,96.0,-827.0
15.0,96.0,-270.0
16.0,96.0,-202.0
19.0,96.0,-74.0
23.0,96.0,-260.0
27.0,96.0,-230.0
28.0,96.0,-1217.0
32.0,96.0,-235.0
34.0,96.0,-316.0
39.0,96.0,-291.0
40.0,96.0,-178.0
43.0,96.0,-230.0
45.0,96.0,-514.0
46.0,96.0,-283.0
47.0,96.0,-559.0
52.0,96.0,-253.0
55.0,96.0,-316.0
63.0,96.0,-531.0
67.0,96.0,-243.0
68.0,96.0,-219.0
69.0,96.0,-223.0
71.0,96.0,-179.0
74.0,96.0,-225.0
76.0,96.0,-225.0
78.0,96.0,-225.0
82.0,96.0,-343.0
84.0,96.0,-180.0
85.0,96.0,-196.0
86.0,96.0,-214.0
87.0,96.0,-183.0
90.0,96.0,-300.0
94.0,96.0,-264.0
95.0,96.0,-255.0
100.0,96.0,-328.0
101.0,96.0,-240.0
102.0,96.0,-243.0
110.0,96.0,-1018.0
115.0,96.0,-343.0
123.0,96.0,-202.0
127.0,96.0,-248.0
128.0,96.0,-205.0
129.0,96.0,-270.0
133.0,96.0,-1062.0
143.0,96.0,-260.0
153.0,96.0,-255.0
157.0,96.0,-383.0
158.0,96.0,-254.0
159.0,96.0,-213.0
162.0,96.0,-180.0
163.0,96.0,-218.0
169.0,96.0,-265.0
170.0,96.0,-270.0
176.0,96.0,-745.0
178.0,96.0,-245.0
180.0,96.0,-180.0
181.0,96.0,-584.0
184.0,96.0,-283.0
189.0,96.0,-634.0
190.0,96.0,-201.0
193.0,96.0,-31.0
201.0,96.0,-254.0
204.0,96.0,-249.0
213.0,96.0,-264.0
217.0,96.0,-165.0
219.0,96.0,-894.0
222.0,96.0,-225.0
227.0,96.0,-259.0
230.0,96.0,-362.0
234.0,96.0,-629.0
237.0,96.0,-204.0
241.0,96.0,-229.0
244.0,96.0,-294.0
246.0,96.0,-404.0
247.0,96.0,-209.0
249.0,96.0,-214.0
250.0,96.0,-201.0
251.0,96.0,-286.0
252.0,96.0,-309.0
259.0,96.0,-300.0
263.0,96.0,-31.0
264.0,96.0,-203.0
265.0,96.0,-193.0
268.0,96.0,-239.0
269.0,96.0,-269.0
272.0,96.0,-200.0
274.0,96.0,-249.0
276.0,96.0,-270.0
279.0,96.0,-224.0
288.0,96.0,-539.0
290.0,96.0,-180.0
293.0,96.0,-214.0
294.0,96.0,-162.0
296.0,96.0,-244.0
298.0,96.0,-261.0
302.0,96.0,-400.0
304.0,96.0,-264.0
305.0,96.0,-273.0
306.0,96.0,-410.0
307.0,96.0,-414.0
308.0,96.0,-30.0
316.0,96.0,-1195.0
319.0,96.0,-194.0
321.0,96.0,-243.0
323.0,96.0,-245.0
324.0,96.0,-328.0
326.0,96.0,-235.0
330.0,96.0,-311.0
331.0,96.0,-524.0
336.0,96.0,-311.0
342.0,96.0,-195.0
348.0,96.0,-494.0
350.0,96.0,-224.0
352.0,96.0,-234.0
355.0,96.0,-270.0
360.0,96.0,-388.0
364.0,96.0,-383.0
366.0,96.0,-264.0
367.0,96.0,-424.0
368.0,96.0,-400.0
369.0,96.0,-444.0
383.0,96.0,-405.0
385.0,96.0,-271.0
388.0,96.0,-225.0
393.0,96.0,-327.0
396.0,96.0,-269.0
402.0,96.0,-229.0
403.0,96.0,-291.0
406.0,96.0,-294.0
415.0,96.0,-234.0
418.0,96.0,-219.0
419.0,96.0,-343.0
420.0,96.0,-315.0
421.0,96.0,-204.0
434.0,96.0,-126.0
441.0,96.0,-281.0
444.0,96.0,-285.0
445.0,96.0,-276.0
19.0,97.0,-226.0
23.0,97.0,-224.0
27.0,97.0,-299.0
40.0,97.0,-391.0
46.0,97.0,-284.0
59.0,97.0,-151.0
63.0,97.0,-274.0
68.0,97.0,-244.0
83.0,97.0,-278.0
86.0,97.0,-274.0
94.0,97.0,-187.0
100.0,97.0,-227.0
101.0,97.0,-181.0
102.0,97.0,-293.0
127.0,97.0,-151.0
136.0,97.0,-1073.0
137.0,97.0,-186.0
139.0,97.0,-329.0
170.0,97.0,-303.0
191.0,97.0,-276.0
193.0,97.0,-287.0
198.0,97.0,-227.0
214.0,97.0,-136.0
217.0,97.0,-636.0
230.0,97.0,-287.0
241.0,97.0,-310.0
246.0,97.0,-459.0
255.0,97.0,-156.0
264.0,97.0,-169.0
266.0,97.0,-449.0
269.0,97.0,-186.0
290.0,97.0,-174.0
293.0,97.0,-413.0
294.0,97.0,-251.0
298.0,97.0,-276.0
304.0,97.0,-197.0
307.0,97.0,-319.0
308.0,97.0,-369.0
310.0,97.0,-243.0
312.0,97.0,-193.0
323.0,97.0,-274.0
324.0,97.0,-355.0
326.0,97.0,-328.0
330.0,97.0,-701.0
331.0,97.0,-1096.0
342.0,97.0,-231.0
350.0,97.0,-309.0
366.0,97.0,-266.0
367.0,97.0,-399.0
368.0,97.0,-328.0
369.0,97.0,-448.0
383.0,97.0,-352.0
396.0,97.0,-253.0
402.0,97.0,-49.0
408.0,97.0,-330.0
420.0,97.0,-164.0
434.0,97.0,-265.0
444.0,97.0,-184.0
445.0,97.0,-959.0
8.0,99.0,-200.0
14.0,99.0,-725.0
16.0,99.0,-295.0
19.0,99.0,-285.0
26.0,99.0,-440.0
27.0,99.0,-359.0
32.0,99.0,-215.0
33.0,99.0,-207.0
40.0,99.0,-260.0
45.0,99.0,-450.0
46.0,99.0,-398.0
53.0,99.0,-852.0
66.0,99.0,-300.0
67.0,99.0,-362.0
68.0,99.0,-322.0
71.0,99.0,-292.0
74.0,99.0,-342.0
76.0,99.0,-295.0
78.0,99.0,-368.0
81.0,99.0,-190.0
82.0,99.0,-322.0
84.0,99.0,-305.0
86.0,99.0,-310.0
94.0,99.0,-210.0
95.0,99.0,-352.0
100.0,99.0,-312.0
101.0,99.0,-437.0
102.0,99.0,-358.0
127.0,99.0,-262.0
133.0,99.0,-675.0
136.0,99.0,-315.0
139.0,99.0,-327.0
142.0,99.0,-312.0
153.0,99.0,-342.0
159.0,99.0,-315.0
162.0,99.0,-300.0
163.0,99.0,-225.0
170.0,99.0,-472.0
176.0,99.0,-605.0
178.0,99.0,-102.0
180.0,99.0,-302.0
184.0,99.0,-337.0
190.0,99.0,-220.0
193.0,99.0,-302.0
200.0,99.0,-745.0
204.0,99.0,-275.0
217.0,99.0,-300.0
222.0,99.0,-205.0
223.0,99.0,-195.0
230.0,99.0,-362.0
237.0,99.0,-312.0
241.0,99.0,-240.0
246.0,99.0,-350.0
247.0,99.0,-285.0
251.0,99.0,-580.0
264.0,99.0,-272.0
266.0,99.0,-357.0
268.0,99.0,-322.0
269.0,99.0,-332.0
271.0,99.0,-792.0
272.0,99.0,-230.0
276.0,99.0,-230.0
279.0,99.0,-307.0
290.0,99.0,-280.0
293.0,99.0,-218.0
294.0,99.0,-380.0
298.0,99.0,-377.0
302.0,99.0,-465.0
304.0,99.0,-240.0
305.0,99.0,-295.0
306.0,99.0,-425.0
307.0,99.0,-350.0
308.0,99.0,-300.0
313.0,99.0,-410.0
319.0,99.0,-297.0
323.0,99.0,-374.0
326.0,99.0,-335.0
331.0,99.0,-470.0
336.0,99.0,-665.0
342.0,99.0,-325.0
348.0,99.0,-512.0
350.0,99.0,-377.0
360.0,99.0,-455.0
364.0,99.0,-407.0
367.0,99.0,-345.0
368.0,99.0,-375.0
369.0,99.0,-387.0
376.0,99.0,-460.0
381.0,99.0,-312.0
383.0,99.0,-447.0
388.0,99.0,-210.0
390.0,99.0,-655.0
396.0,99.0,-692.0
402.0,99.0,-280.0
407.0,99.0,-302.0
408.0,99.0,-290.0
411.0,99.0,-225.0
417.0,99.0,-605.0
420.0,99.0,-231.0
423.0,99.0,-205.0
434.0,99.0,-359.0
440.0,99.0,-302.0
444.0,99.0,-295.0
449.0,99.0,-767.0
2.0,100.0,-209.0
3.0,100.0,-190.0
4.0,100.0,-60.0
5.0,100.0,-309.0
6.0,100.0,-329.0
7.0,100.0,-70.0
8.0,100.0,-250.0
9.0,100.0,-314.0
10.0,100.0,-56.0
11.0,100.0,-305.0
12.0,100.0,-335.0
13.0,100.0,-93.0
14.0,100.0,-307.0
15.0,100.0,-212.0
16.0,100.0,-307.0
17.0,100.0,-53.0
18.0,100.0,-434.0
19.0,100.0,-185.0
20.0,100.0,-506.0
21.0,100.0,-312.0
22.0,100.0,-384.0
23.0,100.0,-128.0
26.0,100.0,-214.0
27.0,100.0,-230.0
28.0,100.0,-385.0
29.0,100.0,-419.0
30.0,100.0,-1095.0
32.0,100.0,-254.0
33.0,100.0,-240.0
34.0,100.0,-385.0
35.0,100.0,-248.0
36.0,100.0,-260.0
37.0,100.0,-488.0
38.0,100.0,-85.0
39.0,100.0,-351.0
40.0,100.0,-177.0
41.0,100.0,-97.0
43.0,100.0,-257.0
44.0,100.0,-420.0
45.0,100.0,-103.0
